id,key,value,type
410464863,route_ref,25;45;51;55;87;151;854,regular
410464878,asset_ref,64331,regular
410464878,highway,bus_stop,regular
410464878,location,Hougang Avenue 4,regular
410464878,name,Blk 508,regular
410464878,route_ref,72;101;116;165,regular
410464893,asset_ref,64239,regular
410464893,highway,bus_stop,regular
410464893,location,Hougang Avenue 7,regular
410464893,name,Opposite Blk 316,regular
410464893,route_ref,87;112;151;151e,regular
410464906,asset_ref,63399,regular
410464906,highway,bus_stop,regular
410464906,location,Hougang Avenue 8,regular
410464906,name,Blk 632,regular
410464906,route_ref,74;74e;112;147;165,regular
410464921,asset_ref,64479,regular
410464921,highway,bus_stop,regular
410464921,location,Hougang Avenue 9,regular
410464921,name,Blk 665,regular
410464921,route_ref,72;109;112;116;159;599;NR6,regular
410464938,asset_ref,63229,regular
410464938,highway,bus_stop,regular
410464938,location,Hougang Street 21,regular
410464938,name,After Blk 207,regular
410464938,route_ref,112;113,regular
410464969,asset_ref,23481,regular
410464969,highway,bus_stop,regular
410464969,location,International Road,regular
410464969,name,Molex,regular
410464969,route_ref,192;252,regular
410464985,asset_ref,23151,regular
410464985,highway,bus_stop,regular
410464985,location,International Road,regular
410464985,name,Containers Printers,regular
410464985,route_ref,252,regular
410464998,asset_ref,25219,regular
410464998,highway,bus_stop,regular
410464998,location,Jalan Ahmad Ibrahim,regular
410464998,name,Matsushita Technology,regular
410464998,route_ref,182;182M,regular
410465034,asset_ref,21011,regular
410465034,highway,bus_stop,regular
410465034,location,Jalan Ahmad Ibrahim,regular
410465034,name,After Jurong Lake,regular
410465034,route_ref,30;154;178,regular
410465050,asset_ref,27099,regular
410465050,highway,bus_stop,regular
410465050,location,Jalan Bahar,regular
410465050,name,Blk 271 Carpark,regular
410465050,route_ref,172;199;405,regular
410465063,asset_ref,31021,regular
410465063,highway,bus_stop,regular
410465063,location,Jalan Bahar,regular
410465063,name,Jalan Bahar Power Station,regular
410465063,route_ref,172;405,regular
410465083,asset_ref,21341,regular
410465083,highway,bus_stop,regular
410465083,location,Jalan Boon Lay,regular
410465083,name,Opposite Beecham Private Limited,regular
410465083,route_ref,249,regular
410465153,asset_ref,10061,regular
410465153,highway,bus_stop,regular
410465153,location,Jalan Bukit Merah,regular
410465153,name,Blk 140,regular
410465153,route_ref,120;147;167;196;197;961;961C,regular
410465587,asset_ref,10109,regular
410465587,highway,bus_stop,regular
410465587,location,Jalan Bukit Merah,regular
410465587,name,Opposite SPRING Singapore Building,regular
410465587,route_ref,14;147;196;197;855;961;961C,regular
410465870,asset_ref,21071,regular
410465870,highway,bus_stop,regular
410465870,location,Jalan Buroh,regular
410465870,name,Jurong Abattoir,regular
410465870,route_ref,79,regular
410465926,asset_ref,42161,regular
410465926,highway,bus_stop,regular
410465926,location,Jalan Jurong Kechil,regular
410465926,name,Blk 18,regular
410465926,route_ref,3N;61;66;77;157;173;174;174e;970;985,regular
410465968,asset_ref,68049,regular
410465968,highway,bus_stop,regular
410465968,location,Jalan Kayu,regular
410465968,name,Opposite Jalan Tari Lilin,regular
410465968,route_ref,85;86;103,regular
410466021,asset_ref,52411,regular
410466021,highway,bus_stop,regular
410466021,location,Jalan Rajah,regular
410466021,name,Blk 105,regular
410466021,route_ref,139;565,regular
410466067,asset_ref,52071,regular
410466067,highway,bus_stop,regular
410466067,location,Jalan Toa Payoh,regular
410466067,name,Trellis Towers,regular
410466067,route_ref,5;56;57;105;139;143;145;151;151e;153;154;506;966;985;NR1,regular
410466127,asset_ref,82171,regular
410466127,highway,bus_stop,regular
410466127,location,Joo Chiat Place,regular
410466127,name,Before Mangis Road,regular
410466127,route_ref,33,regular
410466189,asset_ref,24139,regular
410466189,highway,bus_stop,regular
410466189,location,Joo Koon Circle,regular
410466189,name,Opposite Toyo Ink,regular
410466189,route_ref,252,regular
410466204,asset_ref,28451,regular
410466204,highway,bus_stop,regular
410466204,location,Jurong East Avenue 1,regular
410466204,name,Parc Oasis,regular
410466204,route_ref,5N;98;98M;99;157;185;187;198;333;334;502;NR5,regular
410466237,asset_ref,28621,regular
410466237,highway,bus_stop,regular
410466237,location,Jurong East Central,regular
410466237,name,Blk 241,regular
410466237,route_ref,176;187;188;188R,regular
410466311,asset_ref,23519,regular
410466311,highway,bus_stop,regular
410466311,location,Jurong Island Hwy,regular
410466311,name,Singapore Refining Co.,regular
410466327,asset_ref,21149,regular
410466327,highway,bus_stop,regular
410466327,location,Jurong Port Road,regular
410466327,name,Jurong Port Workshops,regular
410466327,route_ref,79;98,regular
410466346,asset_ref,28111,regular
410466346,highway,bus_stop,regular
410466346,location,Jurong Road,regular
410466346,name,After Bukit Batok Road,regular
410466346,route_ref,174,regular
410466408,asset_ref,20261,regular
410466408,highway,bus_stop,regular
410466408,location,Jurong Town Hall Road,regular
410466408,name,Blk 2,regular
410466408,route_ref,51;78;79;143;176,regular
410466429,asset_ref,28409,regular
410466429,highway,bus_stop,regular
410466429,location,Jurong West Avenue 1,regular
410466429,name,Blk 454,regular
410466429,route_ref,99;157;185;198;335;502;542;NR5,regular
410466462,asset_ref,22351,regular
410466462,highway,bus_stop,regular
410466462,location,Jurong West Avenue 4,regular
410466462,name,Opposite Blk 717,regular
410466462,route_ref,192;193,regular
410466493,asset_ref,27441,regular
410466493,highway,bus_stop,regular
410466493,location,Jurong West Avenue 5,regular
410466493,name,Between Blks 757/758,regular
410466493,route_ref,181;185,regular
410466692,asset_ref,28421,regular
410466692,highway,bus_stop,regular
410466692,location,Jurong West Street 52,regular
410466692,name,Blk 517,regular
410466692,route_ref,335,regular
410466754,asset_ref,22509,regular
410466754,highway,bus_stop,regular
410466754,location,Jurong West Street 63,regular
410466754,name,Blk 663E,regular
410466754,route_ref,179;241;255,regular
410466789,asset_ref,27409,regular
410466789,highway,bus_stop,regular
410466789,location,Jurong West Street 81,regular
410466789,name,Blk 821,regular
410466789,route_ref,243,regular
410466806,asset_ref,72051,regular
410466806,highway,bus_stop,regular
410466806,location,Kaki Bukit Avenue 1,regular
410466806,name,Kaki Bukit Industrial Estate,regular
410466806,route_ref,5;15;58;59;87,regular
410466828,asset_ref,70319,regular
410466828,highway,bus_stop,regular
410466828,location,Kallang Way,regular
410466828,name,After Kallang Way 4,regular
410466828,route_ref,125,regular
410466848,asset_ref,21621,regular
410466848,highway,bus_stop,regular
410466848,location,Kang Ching Road,regular
410466848,name,Blk 354,regular
410466848,route_ref,240,regular
410466863,asset_ref,14061,regular
410466863,highway,bus_stop,regular
410466863,location,Keppel Road,regular
410466863,name,Opposite Former Railway Station,regular
410466863,route_ref,10;30;57;80;97;97e;100;131;145;NR1;NR6,regular
410466880,asset_ref,13119,regular
410466880,highway,bus_stop,regular
410466880,location,Kim Seng Road,regular
410466880,name,Opposite Great World City,regular
410466880,route_ref,5;16;75;175;195;970;NR5,regular
410466906,asset_ref,49121,regular
410466906,highway,bus_stop,regular
410466906,location,Kranji Road,regular
410466906,name,After SMRT Buses Kranji Depot,regular
410466906,route_ref,925;925C,regular
410466940,asset_ref,14419,regular
410466940,highway,bus_stop,regular
410466940,location,Labrador Villa Road,regular
410466940,name,Carpark A,regular
410466940,route_ref,408,regular
410466964,asset_ref,10429,regular
410466964,highway,bus_stop,regular
410466964,location,Lengkok Bahru,regular
410466964,name,Blk 54,regular
410466964,route_ref,63;139,regular
410466979,asset_ref,55281,regular
410466979,highway,bus_stop,regular
410466979,location,Lentor Avenue,regular
410466979,name,After SLE,regular
410466979,route_ref,39;85;858;965;969;NR1,regular
410467051,asset_ref,55351,regular
410467051,highway,bus_stop,regular
410467051,location,Lentor Road,regular
410467051,name,Opposite Fudu Walk Park/Garden,regular
410467051,route_ref,529;825,regular
410467064,asset_ref,32071,regular
410467064,highway,bus_stop,regular
410467064,location,Lim Chu Kang Road,regular
410467064,name,After Track 13,regular
410467064,route_ref,975,regular
410467091,asset_ref,32041,regular
410467091,highway,bus_stop,regular
410467091,location,Lim Chu Kang Road,regular
410467091,name,Opposite Lamp Post 160,regular
410467091,route_ref,975,regular
410467105,asset_ref,34019,regular
410467105,highway,bus_stop,regular
410467105,location,Lim Chu Kang Road,regular
410467105,name,After Lim Chu Kang Lane 4,regular
410467105,route_ref,975,regular
410467128,asset_ref,40269,regular
410467128,highway,bus_stop,regular
410467128,location,Lornie Road,regular
410467128,name,Lamp Post 57,regular
410467128,route_ref,52;74;93;157;165;852;855,regular
410467142,asset_ref,62229,regular
410467142,highway,bus_stop,regular
410467142,location,Lorong Ah Soo,regular
410467142,name,Blk 146,regular
410467142,route_ref,45;53;62;113,regular
410467157,asset_ref,42241,regular
410467157,highway,bus_stop,regular
410467157,location,Lorong Kismis,regular
410467157,name,After Eng Kong Place,regular
410467157,route_ref,173,regular
410467184,asset_ref,18301,regular
410467184,highway,bus_stop,regular
410467184,location,Lower Kent Ridge Road,regular
410467184,name,Lim Seng Tjoe Building (LT 27),regular
410467184,route_ref,95,regular
410467207,asset_ref,98061,regular
410467207,highway,bus_stop,regular
410467207,location,Loyang Avenue,regular
410467207,name,Opposite Engine Test Facility,regular
410467207,route_ref,2;9;19;29;59;89;89e;109,regular
410467226,asset_ref,99029,regular
410467226,highway,bus_stop,regular
410467226,location,Loyang Avenue,regular
410467226,name,After Cranwell Road,regular
410467226,route_ref,2;9;19;29;59;89;109,regular
410467251,asset_ref,97099,regular
410467251,highway,bus_stop,regular
410467251,location,Loyang Way,regular
410467251,name,After Loyang Avenue,regular
410467251,route_ref,2;29,regular
410467279,asset_ref,60219,regular
410467279,highway,bus_stop,regular
410467279,location,Macpherson Road,regular
410467279,name,Before Siemens Centre,regular
410467279,route_ref,8;61;64;65;66;90;125;151;154;561,regular
410467295,asset_ref,48041,regular
410467295,highway,bus_stop,regular
410467295,location,Mandai Road,regular
410467295,name,After Jalan Ulu Sembawang,regular
410467295,route_ref,138;171,regular
410467327,asset_ref,48051,regular
410467327,highway,bus_stop,regular
410467327,location,Mandai Road,regular
410467327,name,Mandai Agrotech Park,regular
410467327,route_ref,138;171,regular
410467369,asset_ref,57141,regular
410467369,highway,bus_stop,regular
410467369,location,Mandai Road,regular
410467369,name,Before Upper Thomson Road,regular
410467369,route_ref,138,regular
410467384,asset_ref,03339,regular
410467384,highway,bus_stop,regular
410467384,location,Marina Boulevard,regular
410467384,name,Opposite Marina City Park,regular
410467384,route_ref,400;402,regular
410467559,asset_ref,92049,regular
410467559,highway,bus_stop,regular
410467559,location,Marine Parade Road,regular
410467559,name,Parkway Parade,regular
410467559,route_ref,15;31;36;43;48;76;135;196;196e;197;401;853C;966,regular
410467573,asset_ref,92059,regular
410467573,highway,bus_stop,regular
410467573,location,Marine Parade Road,regular
410467573,name,Between Blks 72/74,regular
410467573,route_ref,15;16;31;36;43;48;76;135;196;196e;197;401;853C;966,regular
410467595,asset_ref,46249,regular
410467595,highway,bus_stop,regular
410467595,location,Marsiling Lane,regular
410467595,name,Blk 15,regular
410467595,route_ref,903,regular
410467640,asset_ref,46319,regular
410467640,highway,bus_stop,regular
410467640,location,Marsiling Road,regular
410467640,name,Opposite Blk 18,regular
410467640,route_ref,903,regular
410467657,asset_ref,53149,regular
410467657,highway,bus_stop,regular
410467657,location,Marymount Road,regular
410467657,name,Whitley Secondary School,regular
410467657,route_ref,54;74;74e;588;851;852,regular
410467674,asset_ref,07561,regular
410467674,highway,bus_stop,regular
410467674,location,Middle Road,regular
410467674,name,Opposite Midlink Plaza,regular
410467674,route_ref,56,regular
410467702,asset_ref,12199,regular
410467702,highway,bus_stop,regular
410467702,location,Mount Sinai Rise,regular
410467702,name,Opposite Village Tower,regular
410467702,route_ref,92;560,regular
410467742,asset_ref,91071,regular
410467742,highway,bus_stop,regular
410467742,location,Mountbatten Road,regular
410467742,name,Before Tanjong Katong Road,regular
410467742,route_ref,12;14;196,regular
410467772,asset_ref,27209,regular
410467772,highway,bus_stop,regular
410467772,location,Nanyang Avenue,regular
410467772,name,Hall 8,regular
410467772,route_ref,199,regular
410467814,asset_ref,27221,regular
410467814,highway,bus_stop,regular
410467814,location,Nanyang Drive,regular
410467814,name,School Of CEE,regular
410467814,route_ref,179,regular
410467856,asset_ref,99109,regular
410467856,highway,bus_stop,regular
410467856,location,Netheravon Road,regular
410467856,name,Opposite Govt Chalets,regular
410467856,route_ref,29,regular
410467870,asset_ref,84019,regular
410467870,highway,bus_stop,regular
410467870,location,New Upper Changi Road,regular
410467870,name,Opposite Chai Chee Industrial Park,regular
410467870,route_ref,2;7;24;25;26;28;30;30e;32;33;40;67;401;854,regular
410467890,asset_ref,95071,regular
410467890,highway,bus_stop,regular
410467890,location,Nicoll Drive,regular
410467890,name,Changi Beach Carpark 4,regular
410467890,route_ref,9;19;89,regular
410468046,asset_ref,50071,regular
410468046,highway,bus_stop,regular
410468046,location,Norfolk Road,regular
410468046,name,Before Carlisle Road,regular
410468046,route_ref,131;141,regular
410468121,asset_ref,18141,regular
410468121,highway,bus_stop,regular
410468121,location,North Buona Vista Road,regular
410468121,name,After Anglo-Chinese Junior College,regular
410468121,route_ref,74;91;92;95;191;196;198;200,regular
410468215,asset_ref,98089,regular
410468215,highway,bus_stop,regular
410468215,location,Old Tampines Road,regular
410468215,name,Before Jalan Batalong,regular
410468215,route_ref,29,regular
410468357,asset_ref,09048,regular
410468357,highway,bus_stop,regular
410468357,location,Orchard Road,regular
410468357,name,Lucky Plaza,regular
410468357,route_ref,1N;2N;3N;4N;5N;6N;7;14;14e;16;65;106;111;123;175;502;502A;NR1;NR2;NR3;NR5;NR6;NR7;NR8,regular
410468398,asset_ref,06049,regular
410468398,highway,bus_stop,regular
410468398,location,Outram Road,regular
410468398,name,EtonHouse Pre-School,regular
410468398,route_ref,33;63;75;851;970,regular
410468417,asset_ref,20309,regular
410468417,highway,bus_stop,regular
410468417,location,Pandan Loop,regular
410468417,name,Blk 19,regular
410468417,route_ref,285,regular
410468435,asset_ref,12169,regular
410468435,highway,bus_stop,regular
410468435,location,Pandan Valley,regular
410468435,name,Pandan Valley,regular
410468435,route_ref,92;560,regular
410468462,asset_ref,15161,regular
410468462,highway,bus_stop,regular
410468462,location,Pasir Panjang Road,regular
410468462,name,Pasir Panjang Centre,regular
410468462,route_ref,10;30;30e;51;143;175;176;188,regular
410468498,asset_ref,15209,regular
410468498,highway,bus_stop,regular
410468498,location,Pasir Panjang Road,regular
410468498,name,Opposite PSA Wharves G3,regular
410468498,route_ref,10;30;30e;51;143;175;176;188,regular
410468530,asset_ref,77041,regular
410468530,highway,bus_stop,regular
410468530,location,Pasir Ris Drive 1,regular
410468530,name,Blk 541,regular
410468530,route_ref,39;53;81;109;518;539;NR7,regular
410468716,asset_ref,78069,regular
410468716,highway,bus_stop,regular
410468716,location,Pasir Ris Drive 1,regular
410468716,name,Blk 442,regular
410468716,route_ref,4N;12;21;39;53;81;109;358;518;518A,regular
410469003,asset_ref,77271,regular
410469003,highway,bus_stop,regular
410469003,location,Pasir Ris Drive 12,regular
410469003,name,After Pasir Ris Street 72,regular
410469003,route_ref,58;88;359;518;518A;538,regular
410469335,asset_ref,77201,regular
410469335,highway,bus_stop,regular
410469335,location,Pasir Ris Drive 3,regular
410469335,name,After Blk 601,regular
410469335,route_ref,4N;58;88;358;359;518;518A;538,regular
410469707,asset_ref,78169,regular
410469707,highway,bus_stop,regular
410469707,location,Pasir Ris Drive 4,regular
410469707,name,Opposite Blk 216,regular
410469707,route_ref,17;358;539,regular
410470121,asset_ref,78201,regular
410470121,highway,bus_stop,regular
410470121,location,Pasir Ris Street 21,regular
410470121,name,Opposite Blk 242,regular
410470121,route_ref,3;4N,regular
410470506,asset_ref,77139,regular
410470506,highway,bus_stop,regular
410470506,location,Pasir Ris Street 52,regular
410470506,name,Blk 582,regular
410470506,route_ref,15,regular
410470989,asset_ref,70261,regular
410470989,highway,bus_stop,regular
410470989,location,Paya Lebar Road,regular
410470989,name,Opposite Orion @ Paya Lebar,regular
410470989,route_ref,8;22;24;28;43;70;70M;76;80;158,regular
410471364,asset_ref,29029,regular
410471364,highway,bus_stop,regular
410471364,location,Penjuru Road,regular
410471364,name,Opposite Sunlight Timber,regular
410471364,route_ref,78;79,regular
410471775,asset_ref,24509,regular
410471775,highway,bus_stop,regular
410471775,location,Pan Island Expressway,regular
410471775,name,Opposite David Distribution,regular
410471775,route_ref,193,regular
410472147,asset_ref,23271,regular
410472147,highway,bus_stop,regular
410472147,location,Pioneer Road,regular
410472147,name,After Benoi Sector,regular
410472147,route_ref,254,regular
410472191,asset_ref,22461,regular
410472191,highway,bus_stop,regular
410472191,location,Pioneer Road North,regular
410472191,name,Opposite Blk 653B,regular
410472191,route_ref,185;192;193;255;257;502;502A,regular
410472328,asset_ref,24559,regular
410472328,highway,bus_stop,regular
410472328,location,Pioneer Sector 1,regular
410472328,name,Headquarters 6 Division,regular
410472328,route_ref,257,regular
410472345,asset_ref,18211,regular
410472345,highway,bus_stop,regular
410472345,location,Portsdown Road,regular
410472345,name,Before Jalan Hang Jebat,regular
410472345,route_ref,191,regular
410472364,asset_ref,61099,regular
410472364,highway,bus_stop,regular
410472364,location,Potong Pasir Avenue 2,regular
410472364,name,Potong Pasir Community Club,regular
410472364,route_ref,142,regular
410472379,asset_ref,65231,regular
410472379,highway,bus_stop,regular
410472379,location,Punggol East,regular
410472379,name,Blk 166A,regular
410472379,route_ref,3;6N;50;83;85,regular
410472399,asset_ref,65031,regular
410472399,highway,bus_stop,regular
410472399,location,Punggol Road,regular
410472399,name,Blk 227D,regular
410472399,route_ref,6N;82;88;163;163M;372,regular
410472478,asset_ref,65091,regular
410472478,highway,bus_stop,regular
410472478,location,Punggol Road,regular
410472478,name,Blk 301A,regular
410472478,route_ref,84,regular
410472607,asset_ref,21509,regular
410472607,highway,bus_stop,regular
410472607,location,Quality Road,regular
410472607,name,Opposite Meiji Seika,regular
410472607,route_ref,246,regular
410472666,asset_ref,11069,regular
410472666,highway,bus_stop,regular
410472666,location,Queensway,regular
410472666,name,Queensway Secondary School,regular
410472666,route_ref,93;105;123;153;186;855;961;961C,regular
410473069,asset_ref,13059,regular
410473069,highway,bus_stop,regular
410473069,location,River Valley Road,regular
410473069,name,Valley Point Condominium,regular
410473069,route_ref,14;32;65;139;970,regular
410473623,asset_ref,04219,regular
410473623,highway,bus_stop,regular
410473623,location,River Valley Road,regular
410473623,name,Opposite Clarke Quay,regular
410473623,route_ref,32;54;195;530;NR1;NR2;NR3;NR5;NR6;NR7;NR8,regular
410473668,asset_ref,67229,regular
410473668,highway,bus_stop,regular
410473668,location,Rivervale Drive,regular
410473668,name,Blk 146A,regular
410473668,route_ref,86,regular
410473685,asset_ref,23641,regular
410473685,highway,bus_stop,regular
410473685,location,Sakra Road,regular
410473685,name,Oronite Singapore Plant,regular
410473779,asset_ref,15181,regular
410473779,highway,bus_stop,regular
410473779,location,Science Park Drive,regular
410473779,name,PSB Singapore,regular
410473779,route_ref,92,regular
410473833,asset_ref,58349,regular
410473833,highway,bus_stop,regular
410473833,location,Sembawang Drive,regular
410473833,name,Blk 478,regular
410473833,route_ref,859;962,regular
410473856,asset_ref,57059,regular
410473856,highway,bus_stop,regular
410473856,location,Sembawang Road,regular
410473856,name,Opposite Sembawang Air Base,regular
410473856,route_ref,167;169;171;980,regular
410473902,asset_ref,57089,regular
410473902,highway,bus_stop,regular
410473902,location,Sembawang Road,regular
410473902,name,Blk 713,regular
410473902,route_ref,167;171;800;980,regular
410473924,asset_ref,67261,regular
410473924,highway,bus_stop,regular
410473924,location,Sengkang East Avenue,regular
410473924,name,Blk 203B,regular
410473924,route_ref,27;163;163M,regular
410474236,asset_ref,67529,regular
410474236,highway,bus_stop,regular
410474236,location,Sengkang East Drive,regular
410474236,name,Opposite Blk 157A,regular
410474236,route_ref,50;62;85,regular
410474892,asset_ref,67129,regular
410474892,highway,bus_stop,regular
410474892,location,Sengkang East Way,regular
410474892,name,Blk 137,regular
410474892,route_ref,50;119;136;NR6,regular
410475044,asset_ref,47111,regular
410475044,highway,bus_stop,regular
410475044,location,Senoko Avenue,regular
410475044,name,Before Senoko Way,regular
410475044,route_ref,856;981,regular
410475093,asset_ref,47129,regular
410475093,highway,bus_stop,regular
410475093,location,Senoko Road,regular
410475093,name,Lian Aik Siong Machinery,regular
410475093,route_ref,981,regular
410475107,asset_ref,66401,regular
410475107,highway,bus_stop,regular
410475107,location,Serangoon Avenue 3,regular
410475107,name,Golden Heights,regular
410475107,route_ref,58;105,regular
410475170,asset_ref,66271,regular
410475170,highway,bus_stop,regular
410475170,location,Serangoon Garden Way,regular
410475170,name,Serangoon Garden Circus,regular
410475170,route_ref,73;136;315;317,regular
410475226,asset_ref,66529,regular
410475226,highway,bus_stop,regular
410475226,location,Serangoon North Avenue 5,regular
410475226,name,Blk 538,regular
410475226,route_ref,159;315,regular
410475265,asset_ref,23591,regular
410475265,highway,bus_stop,regular
410475265,location,Seraya Avenue,regular
410475265,name,Opp Croda Singapore,regular
410475279,asset_ref,23389,regular
410475279,highway,bus_stop,regular
410475279,location,Shipyard Road,regular
410475279,name,Opposite Plant Engineering,regular
410475279,route_ref,251,regular
410475303,asset_ref,93119,regular
410475303,highway,bus_stop,regular
410475303,location,Siglap Road,regular
410475303,name,After Elite Park Avenue,regular
410475303,route_ref,40;401,regular
410475321,asset_ref,96209,regular
410475321,highway,bus_stop,regular
410475321,location,Simei Road,regular
410475321,name,Opposite Simei Green Condominium,regular
410475321,route_ref,4N;5;12;20;38;NR7,regular
410475345,asset_ref,96251,regular
410475345,highway,bus_stop,regular
410475345,location,Simei Street 3,regular
410475345,name,Before Changi General Hospital,regular
410475345,route_ref,5;9;531;NR7,regular
410475389,asset_ref,82033,regular
410475389,highway,bus_stop,regular
410475389,location,Sims Avenue,regular
410475389,name,Blk 414,regular
410475389,route_ref,7;26;28;30;NR7,regular
410475478,asset_ref,80289,regular
410475478,highway,bus_stop,regular
410475478,location,Sims Place,regular
410475478,name,Sims Place Terminal,regular
410475478,route_ref,64,regular
410475497,asset_ref,53171,regular
410475497,highway,bus_stop,regular
410475497,location,Sin Ming Road,regular
410475497,name,Blk 23,regular
410475497,route_ref,130,regular
410475512,asset_ref,11319,regular
410475512,highway,bus_stop,regular
410475512,location,Sixth Avenue,regular
410475512,name,Opposite House No. 516,regular
410475512,route_ref,77;156;970,regular
410475773,asset_ref,05199,regular
410475773,highway,bus_stop,regular
410475773,location,South Bridge Road,regular
410475773,name,Opposite Hong Lim Complex,regular
410475773,route_ref,61;80;145;166;197,regular
410476084,asset_ref,15121,regular
410476084,highway,bus_stop,regular
410476084,location,South Buona Vista Road,regular
410476084,name,Lamp Post 49,regular
410476084,route_ref,200,regular
410476292,asset_ref,40201,regular
410476292,highway,bus_stop,regular
410476292,location,Stevens Road,regular
410476292,name,Chelsea Garden Condominium,regular
410476292,route_ref,105;132;190;NR2;NR3,regular
410476430,asset_ref,11561,regular
410476430,highway,bus_stop,regular
410476430,location,Stirling Road,regular
410476430,name,Blk 166,regular
410476430,route_ref,64,regular
410476543,asset_ref,49041,regular
410476543,highway,bus_stop,regular
410476543,location,Sungei Kadut Street 1,regular
410476543,name,DHdeco Private Limited,regular
410476543,route_ref,925,regular
410476667,asset_ref,30099,regular
410476667,highway,bus_stop,regular
410476667,location,Sungei Tengah Road,regular
410476667,name,Opposite Chengtai Nursery,regular
410476667,route_ref,172;975,regular
410476782,asset_ref,75311,regular
410476782,highway,bus_stop,regular
410476782,location,Tampines Avenue 10,regular
410476782,name,Tampines Dormitory,regular
410476782,route_ref,27;34;58;72;168,regular
410477151,asset_ref,76089,regular
410477151,highway,bus_stop,regular
410477151,location,Tampines Avenue 2,regular
410477151,name,The Holy Trinity Church,regular
410477151,route_ref,2N;8;17;18;20;28;34;39;59;292;518;552,regular
410477174,asset_ref,76289,regular
410477174,highway,bus_stop,regular
410477174,location,Tampines Avenue 4,regular
410477174,name,Opposite East View Primary School,regular
410477174,route_ref,22,regular
410477190,asset_ref,76069,regular
410477190,highway,bus_stop,regular
410477190,location,Tampines Avenue 5,regular
410477190,name,Blk 147,regular
410477190,route_ref,10;15;20;21;23;27;31;34;39;65;67;168;292;553;NR7,regular
410477328,asset_ref,76249,regular
410477328,highway,bus_stop,regular
410477328,location,Tampines Avenue 7,regular
410477328,name,Blk 370,regular
410477328,route_ref,3;4;9;12;17;19;21;29;34;37;39;59;81;518;NR7,regular
410477470,asset_ref,76311,regular
410477470,highway,bus_stop,regular
410477470,location,Tampines Avenue 9,regular
410477470,name,Opposite Tampines Junior College,regular
410477470,route_ref,29;293,regular
410477594,asset_ref,64209,regular
410477594,highway,bus_stop,regular
410477594,location,Tampines Road,regular
410477594,name,After Defu Avenue 1,regular
410477594,route_ref,53;72;81;87;112;151;151e,regular
410477635,asset_ref,64149,regular
410477635,highway,bus_stop,regular
410477635,location,Tampines Road,regular
410477635,name,Lamp Post 137,regular
410477635,route_ref,72,regular
410477675,asset_ref,76339,regular
410477675,highway,bus_stop,regular
410477675,location,Tampines Street 11,regular
410477675,name,Blk 121,regular
410477675,route_ref,292,regular
410477716,asset_ref,76189,regular
410477716,highway,bus_stop,regular
410477716,location,Tampines Street 23,regular
410477716,name,Opposite Blk 216,regular
410477716,route_ref,3;291,regular
410478070,asset_ref,76279,regular
410478070,highway,bus_stop,regular
410478070,location,Tampines Street 45,regular
410478070,name,Blk 491C,regular
410478070,route_ref,2N;28;293;552,regular
410478242,asset_ref,75111,regular
410478242,highway,bus_stop,regular
410478242,location,Tampines Street 84,regular
410478242,name,Blk 874A,regular
410478242,route_ref,291;554,regular
410478273,asset_ref,82089,regular
410478273,highway,bus_stop,regular
410478273,location,Tanjong Katong Road,regular
410478273,name,Shell Kiosk,regular
410478273,route_ref,30;40;43;76;135;197;853C,regular
410478304,asset_ref,05651,regular
410478304,highway,bus_stop,regular
410478304,location,Tanjong Pagar Road,regular
410478304,name,Opposite Fuji Xerox Towers,regular
410478304,route_ref,80;145,regular
410478359,asset_ref,90031,regular
410478359,highway,bus_stop,regular
410478359,location,Tanjong Rhu Road,regular
410478359,name,Tanjong Ria Condominium,regular
410478359,route_ref,158,regular
410478395,asset_ref,20209,regular
410478395,highway,bus_stop,regular
410478395,location,Teban Gardens Road,regular
410478395,name,Opposite Pandan Primary School,regular
410478395,route_ref,79;143,regular
410478587,asset_ref,14269,regular
410478587,highway,bus_stop,regular
410478587,location,Telok Blangah Cresent,regular
410478587,name,Blk 10,regular
410478587,route_ref,272,regular
410478615,asset_ref,14119,regular
410478615,highway,bus_stop,regular
410478615,location,Telok Blangah Road,regular
410478615,name,Opposite VivoCity,regular
410478615,route_ref,10;30;30e;57;61;65;80;97;97e;100;131;143;145;166;855;NR1;NR6,regular
410478645,asset_ref,92309,regular
410478645,highway,bus_stop,regular
410478645,location,Telok Kurau Road,regular
410478645,name,East Coast Apartments,regular
410478645,route_ref,15,regular
410478666,asset_ref,82151,regular
410478666,highway,bus_stop,regular
410478666,location,Tembeling Road,regular
410478666,name,Before Joo Chiat Place,regular
410478666,route_ref,33,regular
410478716,asset_ref,51031,regular
410478716,highway,bus_stop,regular
410478716,location,Thomson Road,regular
410478716,name,Singapore Polo Club,regular
410478716,route_ref,54;130;132;141;156;162;162M;166;167;851;980,regular
410478784,asset_ref,10201,regular
410478784,highway,bus_stop,regular
410478784,location,Tiong Bahru Road,regular
410478784,name,Opposite Redhill Station,regular
410478784,route_ref,32;33;64;120;132;145;NR5,regular
410478851,asset_ref,52231,regular
410478851,highway,bus_stop,regular
410478851,location,Toa Payoh Central,regular
410478851,name,Opposite Blk 177,regular
410478851,route_ref,56;105;153;NR1,regular
410479080,asset_ref,52139,regular
410479080,highway,bus_stop,regular
410479080,location,Lorong 1 Toa Payoh,regular
410479080,name,Oleander Towers,regular
410479080,route_ref,59;141;231,regular
